STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,CNTY,C_FSCS,GEOCODE,STARTDAT,ENDDATE,POPU_UND,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIA,OTHPAID,TOTSTAFF,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,STAFFEXP,PRMATEXP,ELMATEXP,OTHMATEX,TOTEXPCO,OTHOPEXP,TOTOPEXP,LCAP_REV,SCAP_REV,FCAP_REV,OCAP_REV,CAP_REV,CAPITAL,BKVOL,EBOOK,AUDIO_PH,AUDIO_DL,VIDEO_PH,VIDEO_DL,EC_LO_OT,EC_ST,ELECCOLL,SUBSCRIP,HRS_OPEN,VISITS,REFERENC,REGBOR,TOTCIR,KIDCIRCL,ELMATCIR,PHYSCIR,ELINFO,ELCONT,TOTCOLL,LOANTO,LOANFM,TOTPRO,KIDPRO,YAPRO,TOTATTEN,KIDATTEN,YAATTEN,GPTERMS,PITUSR,WIFISESS,WEBVISIT,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,CNTYPOP,LOCALE_ADD
AK,AK0072,AK0072-002,TALKEETNA PUBLIC LIBRARY,24645 SOUTH TALKEETNA SPUR ROAD,TALKEETNA,99676,MATANUSKA-SUSITNA,Y,CO1,07/01/2018,06/30/2019,15566,1,0,0,0.88,1.88,0.84,2.72,417232,15384,2500,0,435116,153830,92314,246144,38000,0,1500,39500,92756,378400,0,0,0,0,0,0,20881,20844,1108,13099,4469,0,0,49,49,27,2184,49276,1986,5750,149200,34930,15011,134189,11995,27006,161195,25,42,344,138,47,6148,4564,550,14,4697,7232,-1,2019,8,1,0,0,0,108317,43
AK,AK0073,AK0073-002,TANANA COMMUNITY/SCHOOL LIBRARY,89 FRONT STREET,TANANA,99777,YUKON-KOYUKUK,Y,CI1,07/01/2018,06/30/2019,216,1,0,0,0,0.26,0,0.26,5648,6687,0,0,12335,-9,-9,-9,1164,0,1920,3084,-9,15826,0,0,0,0,0,267,9334,155,250,0,837,0,0,49,49,29,500,1739,181,234,2112,500,94,2018,211,305,2323,7,27,18,16,5,92,77,10,3,428,2193,-1,2019,8,4,0,0,0,5230,43
AK,AK0074,AK0074-002,DERMOTT O`TOOLE MEMORIAL LIBRARY,707 WEST TENAKEE AVENUE,TENAKEE SPRINGS,99841,SKAGWAY-ANGOON,Y,CI1,07/01/2018,06/30/2019,144,1,0,0,0,0.25,0,0.25,12000,7348,0,0,19348,-9,-9,-9,2490,286,2186,4962,-9,19102,0,0,0,0,0,0,6954,20844,0,13099,1846,0,0,49,49,13,500,1377,103,229,2630,527,204,2426,111,315,2741,0,48,8,7,0,50,25,0,2,306,184,-1,2019,8,1,0,0,0,2148,43
AK,AK0075,AK0075-002,TOK COMMUNITY LIBRARY,MILE 1314 ALASKA HIGHWAY,TOK,99780,SE FAIRBANK,N,CI1,07/01/2018,06/30/2019,1234,1,0,0,0,0,0,0,0,12891,0,12911,25802,-9,-9,-9,2456,1475,580,4511,-9,18824,0,0,0,0,0,0,6526,20844,732,13099,1151,0,0,49,49,16,1371,5519,618,399,4086,951,731,3355,951,1682,5037,0,33,2,2,0,162,162,0,7,1800,4000,1500,2019,8,1,0,0,0,6893,43
AK,AK0077,AK0077-002,VALDEZ CONSORTIUM LIBRARY,212 FAIRBANKS DRIVE,VALDEZ,99686,VALDEZ-CORDOVA,Y,CI1,01/01/2018,12/31/2018,3903,1,0,0,2,3,2.78,5.78,627423,7440,2500,19500,656863,263726,141269,404995,23090,3150,3148,29388,105436,539819,0,0,0,0,0,0,54353,20844,2488,13099,3429,0,250,49,299,90,2860,29776,20950,3574,24358,8150,3117,21241,6420,9537,30778,100,8,232,200,28,3765,3303,143,8,2590,2590,-1,2019,8,1,0,0,0,9202,43
AK,AK0078,AK0078-002,WASILLA PUBLIC LIBRARY,500 N CRUSEY STREET,WASILLA,99654,MATANUSKA-SUSITNA,Y,CO1,07/01/2018,06/30/2019,42817,1,0,0,3,3,7,10,1214717,7000,1163,35401,1258281,559866,330683,890549,81316,5589,21798,108703,258939,1258191,0,0,0,0,0,24850,75288,20848,3993,13210,6964,0,2,49,51,87,1953,128184,3468,16502,228744,117565,38146,190598,32993,71139,261737,162,134,351,228,73,16296,15138,847,43,27604,7223,34219,2019,8,1,0,0,0,108317,32
AK,AK0080,AK0080-002,WILLOW PUBLIC LIBRARY,23557 WEST WILLOW COMMUNITY CENTER,WILLOW,99688,MATANUSKA-SUSITNA,Y,CO1,07/01/2018,06/30/2019,5870,1,0,0,0,1.88,0.6,2.48,314597,7000,1250,0,322847,142191,90888,233079,15890,0,0,15890,61767,310736,0,0,0,0,0,0,26498,20844,1610,13099,3712,0,0,49,49,37,2338,32876,932,2137,24593,6474,3822,20771,4523,8345,29116,172,82,112,41,7,1995,1227,130,11,4564,9092,-1,2019,8,1,0,0,0,108317,43
AK,AK0081,AK0081-002,IRENE INGLE PUBLIC LIBRARY,124 SECOND STREET,WRANGELL,99929,WRANGELL,Y,CO1,07/01/2018,06/30/2019,2426,1,0,0,0,1,1.27,2.27,309132,7000,9655,10344,336131,123796,81463,205259,18750,1000,0,19750,38978,263987,0,0,0,0,0,0,37971,20844,570,13099,2963,0,2,49,51,66,1910,26676,2720,2070,28583,6697,1528,27055,1869,3397,30452,0,208,53,46,2,1424,1324,41,9,4676,16038,-1,2019,8,1,0,0,0,2502,43
AK,AK0082,AK0082-002,AKIAK SCHOOL/COMMUNITY LIBRARY,1 KILBUCK ROAD,AKIAK,99552,BETHEL,N,CI1,07/01/2018,06/30/2019,724,1,0,0,0,0,0.97,0.97,27586,7405,0,0,34991,-9,-9,-9,3903,0,0,3903,-9,49563,0,0,0,0,0,895,8680,0,87,0,353,0,0,49,49,38,576,6411,2,326,2947,1677,0,2947,0,0,2947,22,2,61,48,6,2329,592,40,4,1435,0,-1,2019,8,4,0,0,0,18386,43
AK,AK0085,AK0085-002,FRANCES KIBBLE KENNY LAKE PUBLIC LIBRARY,MILE 5 EDGERTON HIGHWAY,KENNY LAKE,99573,VALDEZ-CORDOVA,N,CI1,07/01/2018,06/30/2019,317,1,0,0,0,0,0,0,0,11000,0,0,11000,-9,-9,-9,2050,250,1200,3500,-9,7532,0,0,0,0,0,0,8363,20844,690,13099,3059,0,0,49,49,0,780,3273,28,607,2606,175,786,1820,244,1030,2850,0,22,48,33,10,795,579,95,4,300,5788,0,2019,8,1,0,0,0,9202,43
AK,AK0094,AK0094-010,TUZZY CONSORTIUM LIBRARY,5421 NORTH STAR STREET,BARROW,99723,NORTH SLOPE,Y,CO1,07/01/2018,06/30/2019,9925,1,7,0,4,7,5.5,12.5,728220,56000,80000,500000,1364220,530432,287755,818187,33000,30954,6113,70067,46071,934325,0,0,0,0,0,0,41390,63658,1208,13143,7577,0,12,49,61,143,5392,62745,424,3093,42586,1782,1290,41296,8572,9862,51158,175,210,96,74,0,2178,2032,0,36,13076,7487,-1,2019,8,1,0,0,0,9832,33
AK,AK0095,AK0095-002,AKIACHAK SCHOOL/COMMUNITY LIBRARY,1 MAIN STREET,AKIACHAK,99551,BETHEL,N,CI1,07/01/2018,06/30/2019,420,1,0,0,0,0.88,0,0.88,26294,7405,0,2041,35740,-9,-9,-9,2264,1489,493,4246,-9,38411,0,0,0,0,0,519,13662,0,522,0,552,0,0,49,49,17,480,6944,442,644,2317,973,0,2317,0,0,2317,13,12,49,28,4,1073,343,100,3,833,0,-1,2019,8,4,0,0,0,18386,43
AK,AK0099,AK0099-002,MOOSE PASS PUBLIC LIBRARY,38100 DEPOT ROAD,MOOSE PASS,99631,KENAI PENINSULA,N,CI1,07/01/2018,06/30/2019,224,1,0,0,0,0,0,0,2000,8391,1250,5,11646,-9,-9,-9,3785,0,132,3917,-9,7430,0,0,0,0,0,0,8940,0,113,0,953,0,0,49,49,7,500,1914,0,312,701,331,0,701,173,173,874,0,45,133,102,0,1499,1026,0,3,631,0,0,2019,8,2,0,0,0,58708,43
AK,AK0100,AK0100-002,TOP OF THE KUSKOKWIM COMMUNITY/SCHOOL LIBRARY,9127 MAIN STREET,NIKOLAI,99691,YUKON-KOYUKUK,Y,CI1,07/01/2018,06/30/2019,91,1,0,0,0,0,0.25,0.25,7000,0,0,0,7000,-9,-9,-9,3500,0,0,3500,-9,16420,0,0,0,0,0,0,5221,0,0,0,0,0,0,49,49,0,480,1930,0,34,70,70,0,70,70,70,140,0,0,0,0,0,0,0,0,7,375,189,-1,2019,8,2,0,0,0,5634,43
AK,AK0101,AK0101-002,SAND POINT COMMUNITY/SCHOOL LIBRARY,123 RED COVE ROAD,SAND POINT,99661,ALEUTIANS EAST,Y,CI1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2019,8,3,23,0,0,3337,43
AK,AK0102,AK0102-002,EGEGIK VILLAGE LIBRARY,289 AIRPORT ROAD,EGEGIK,99579,LAKE AND PENINSULA,Y,CI1,07/01/2018,06/30/2019,77,1,0,0,0,1,0,1,18331,7000,0,0,25331,-9,-9,-9,526,0,3063,3589,-9,28419,0,0,0,0,0,0,4300,0,39,0,1935,0,0,49,49,0,1040,400,5,36,365,65,0,365,59,59,424,0,0,4,4,0,10,10,0,2,4,50,0,2019,8,1,0,0,0,1592,43
AK,AK0103,AK0103-002,TRAPPER CREEK PUBLIC LIBRARY,8901 EAST DEVONSHIRE DRIVE,TRAPPER CREEK,99683,MATANUSKA-SUSITNA,Y,CO1,07/01/2018,06/30/2019,2247,1,0,0,0,0.75,0.48,1.23,178422,8384,0,0,186806,-9,-9,-9,17167,0,1613,18780,-9,177922,0,0,0,0,0,0,14007,20846,1395,13486,3349,0,0,49,49,36,1300,5462,342,394,10903,3078,1849,9054,1731,3580,12634,0,9,89,74,9,748,554,45,9,1473,1908,-1,2019,8,1,0,0,0,108317,43
AK,AK0104,AK0104-002,HOLY CROSS COMMUNITY/SCHOOL LIBRARY,210 MAIN STREET,HOLY CROSS,99602,YUKON-KOYUKUK,Y,CI1,07/01/2018,06/30/2019,168,1,0,0,0,0.25,0,0.25,7000,7000,0,0,14000,-9,-9,-9,3500,0,0,3500,-9,14000,0,0,0,0,0,0,6425,0,0,0,35,0,0,49,49,15,480,1960,72,154,727,458,0,727,129,129,856,0,0,222,187,35,1527,1247,280,4,1975,365,-1,2019,8,1,0,0,0,5230,43
AK,AK0113,AK0113-002,OUZINKIE TRIBAL MEDIA CENTER,216 THIRD STREET,OUZINKIE,99644,KODIAK ISLAND,Y,CI1,07/01/2018,06/30/2019,154,1,0,0,0,0.35,0,0.35,7000,7658,0,100,14758,-9,-9,-9,870,245,2431,3546,-9,16677,0,0,0,0,0,0,2260,0,0,0,730,0,0,49,49,4,1700,3100,0,122,1803,516,0,1803,119,119,1922,0,0,2,2,0,6,6,0,4,3400,1800,-1,2019,8,2,0,0,0,12998,42
AK,AK0115,AK0115-002,UNALASKA PUBLIC LIBRARY,64 ELEANOR DRIVE,UNALASKA,99685,ALEUTIANS WEST,Y,CI1,07/01/2018,06/30/2019,4333,1,0,0,1,1,4,5,702577,34099,8218,0,744894,282177,173444,455621,39959,9060,15901,64920,184427,704968,396500,0,0,0,396500,92398,23475,20844,165,13099,6691,0,1,49,50,71,3401,51679,953,10078,88536,23327,812,87724,3339,4151,91875,87,215,165,122,5,2640,2092,85,17,12174,36672,-1,2019,8,1,0,0,0,5634,43
AK,AK0116,AK0116-002,ANIAK PUBLIC LIBRARY,270 RIVERFRONT DRIVE,ANIAK,99557,BETHEL,Y,CI1,07/01/2018,06/30/2019,485,1,0,0,0,0.3,0,0.3,17796,7000,10000,0,34796,-9,-9,-9,1275,500,1725,3500,-9,56236,0,0,0,0,0,0,2122,20844,0,13099,694,0,0,49,49,0,576,1800,100,140,1244,439,114,1130,374,488,1618,0,50,15,14,0,155,130,0,6,1000,1000,-1,2019,8,1,0,0,0,18386,43
AK,AK0117,AK0117-002,HYDER PUBLIC LIBRARY,50 MAIN STREET,HYDER,99923,PR WALES-OUTER,N,CI1,07/01/2018,06/30/2019,80,1,0,0,0,0,0,0,0,15640,0,9240,24880,-9,-9,-9,2084,468,1416,3968,-9,6931,0,0,0,0,0,0,8891,0,10,0,2152,0,0,49,49,43,1048,2035,43,76,1964,839,0,1964,104,104,2068,0,0,0,0,0,0,0,0,6,2035,500,-1,2019,8,1,0,0,0,6203,43
AK,AK0120,AK0120-002,INNOKO RIVER COMMUNITY/SCHOOL AND TRIBAL LIBRARY,101 PINE STREET,SHAGELUK,99665,YUKON-KOYUKUK,Y,CI1,07/01/2018,06/30/2019,84,1,0,0,0,0,0.25,0.25,7000,7000,0,0,14000,-9,-9,-9,3500,0,0,3500,-9,15855,0,0,0,0,0,0,4500,0,60,0,425,0,0,49,49,0,480,2000,0,70,509,390,0,509,65,65,574,0,0,94,55,34,916,521,205,4,841,0,0,2019,8,2,0,0,0,5230,43
AK,AK0121,AK0121-002,BLACKWELL COMMUNITY/SCHOOL LIBRARY,100 WHITE SPRUCE TRAIL,ANVIK,99558,YUKON-KOYUKUK,Y,CI1,07/01/2018,06/30/2019,80,1,0,0,0,0.25,0,0.25,7000,7000,0,0,14000,-9,-9,-9,3500,0,0,3500,-9,9008,0,0,0,0,0,0,4507,0,120,40,165,0,0,49,49,0,480,1041,101,75,23,185,0,23,39,39,62,0,0,44,33,8,208,160,41,5,1051,0,-1,2019,8,2,0,0,0,5230,43
AK,AK0122,AK0122-002,DAVID LOUIS COMMUNITY/SCHOOL LIBRARY,DAVID LOUIS SCHOOL BUILDING,GRAYLING,99590,YUKON-KOYUKUK,Y,CI1,07/01/2018,06/30/2019,205,1,0,0,0,0,0.25,0.25,7000,7000,0,0,14000,-9,-9,-9,2430,0,0,2430,-9,16798,0,0,0,0,0,0,784,0,0,0,260,0,0,49,49,0,480,460,0,162,12,2,0,12,158,158,170,0,0,40,40,0,90,90,0,5,198,25,0,2019,8,1,0,0,0,5230,43
AK,AK0124,AK0124-002,LAKE MINCHUMINA COMMUNITY LIBRARY,123 FRONT STREET,LAKE MINCHUMINA,99757,YUKON-KOYUKUK,N,CI1,07/01/2018,06/30/2019,9,1,0,0,0,0,0,0,0,7000,0,1400,8400,-9,-9,-9,1961,293,1246,3500,-9,7001,0,0,0,0,0,0,5200,0,200,0,1100,0,0,49,49,25,700,1980,6,60,2408,1200,0,2408,7,7,2415,0,8,0,0,0,0,0,0,2,300,800,-1,2019,8,1,0,0,0,5230,43
AK,AK0126,AK0126-002,IGIUGIG TRIBAL LIBRARY,1 AIRPORT WAY,IGIUGIG,99613,LAKE AND PENINSULA,Y,CI1,07/01/2018,06/30/2019,52,1,0,0,0.2,0.45,0.25,0.7,9815,7000,11250,0,28065,-9,-9,-9,3489,85,160,3734,-9,27200,0,0,0,0,0,0,11470,20844,88,13099,270,0,0,49,49,30,600,1164,100,70,642,320,28,614,40,68,682,0,0,32,25,0,264,237,0,2,421,1750,-1,2019,8,2,0,0,0,836,43
AK,AK0127,AK0127-002,COFFMAN COVE COMMUNITY LIBRARY,108 NW DENALI ALLEY,COFFMAN COVE,99918,PR WALES-OUTER KE,N,CI1,07/01/2018,06/30/2019,168,1,0,0,0,0,0,0,0,7000,742,855,8597,-9,-9,-9,1378,578,0,1956,-9,7036,0,0,0,0,0,0,18759,20844,26,13099,816,0,0,49,49,0,1664,1686,371,323,1608,294,138,1470,129,267,1737,0,10,71,40,1,586,388,1,0,0,0,0,2019,8,1,0,0,0,6203,43
AK,AK0130,AK0130-002,THORNE BAY PUBLIC LIBRARY,120 FREEMAN DRIVE,THORNE BAY,99919,PR WALES-OUTER KE,Y,CI1,07/01/2018,06/30/2019,524,1,0,0,0.25,0.25,0,0.25,750,10500,2500,6987,20737,-9,-9,-9,2847,540,300,3687,-9,18292,0,0,0,0,0,0,4600,20844,119,13099,1700,0,0,49,49,10,2808,3500,250,184,3944,903,221,3723,1079,1300,5023,0,40,78,14,5,1179,214,41,4,870,1500,-1,2019,8,1,0,0,0,6203,43
AK,AK0134,AK0134-001,WHALE PASS COMMUNITY LIBRARY,BEACH ROAD LOT 3 BLOCK 14,WHALE PASS,99950,PR WALES-OUTER KE,N,CI1,07/01/2018,06/30/2019,57,1,0,0,0,0,0,0,0,10248,0,945,11193,-9,-9,-9,1158,0,2540,3698,-9,7926,0,0,0,0,0,0,7054,20844,112,13099,1583,0,0,49,49,29,678,2049,167,127,2427,6,135,2292,44,179,2471,0,6,33,33,0,250,250,0,4,160,1175,-1,2019,8,1,0,0,0,6203,43
AK,AK0135,AK0135-001,TOGIAK PUBLIC LIBRARY AND CULTURAL CENTER,2ND AND MAIN STREET,TOGIAK,99678,DILLINGHAM,Y,CI1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2019,8,3,23,0,0,4916,43
AK,AK0137,AK0137-001,KLUKWAN COMMUNITY/SCHOOL LIBRARY,315 MISSION STREET,KLUKWAN,99827,HAINES,Y,CI1,07/01/2018,06/30/2019,94,1,0,0,0,1.3,0,1.3,3096,7000,72211,0,82307,-9,-9,-9,2278,0,1230,3508,-9,75920,0,0,0,0,0,0,5775,0,124,0,1661,0,0,49,49,0,2340,672,20,268,2265,919,0,2265,72,72,2337,0,5,41,30,8,584,510,51,4,10,17,864,2019,8,1,0,0,0,2148,43
AK,AK0139,AK0139-001,SAMUEL B. FOSS LIBRARY,1 WATERFRONT WAY,PEDRO BAY,99647,LAKE AND PENINSULA,Y,CI1,07/01/2018,06/30/2019,33,1,0,0,0,0.25,0.3,0.55,6166,11000,7000,0,24166,-9,-9,-9,1272,447,2685,4404,-9,28039,0,0,0,0,0,0,3759,20844,0,13099,781,0,0,49,49,15,520,924,52,80,1374,160,67,1307,25,92,1399,0,3,4,3,0,113,96,0,2,217,563,-1,2019,8,1,0,0,0,1592,43
AK,AK0140,AK0140-001,EDNA BAY COMMUNITY LIBRARY,100 SCHOOL HOUSE ROAD,EDNA BAY,99950,PR WALES-OUTER KE,N,CI1,07/01/2018,06/30/2019,43,1,0,0,0,0,0,0,0,7000,0,163,7163,-9,-9,-9,1704,70,2043,3817,-9,7001,0,0,0,0,0,0,10715,20844,41,13099,550,0,0,49,49,0,512,594,0,28,881,9,52,829,33,85,914,0,20,12,6,0,124,12,0,2,136,170,-1,2019,8,1,0,0,0,6203,43
AL,AL0001,100-000,CARL ELLIOTT REGIONAL LIBRARY SYSTEM,98 18TH STREET EAST,JASPER,35501,WALKER,N,MC1,10/01/2018,09/30/2019,64502,1,0,0,1,3,0,3,89352,85647,0,71680,246679,109358,20191,129549,23896,6000,0,29896,90840,250285,0,0,0,0,0,0,0,42194,0,9234,0,613,2,61,63,0,2340,0,0,0,0,0,0,0,94,94,94,9,17,0,0,0,0,0,0,5,0,0,8996,2019,5,1,0,0,0,63521,32
AL,AL0002,100-001,ARLEY PUBLIC LIBRARY,6788 COUNTY ROAD 41,ARLEY,35541,WINSTON,Y,CI1,10/01/2018,09/30/2019,346,1,0,0,0,0.5,0.5,1,37802,0,4000,3212,45014,-9,-9,-9,5287,1500,1101,7888,-9,45504,0,0,0,0,0,0,10741,42194,601,9234,603,613,2,61,63,16,1820,9210,4722,1685,8762,1026,1552,7210,133,1685,8895,0,3,65,6,0,626,352,0,5,1149,3933,8996,2019,5,1,0,0,0,23629,43
AL,AL0005,100-004,DOUBLE SPRINGS PUBLIC LIBRARY,637 BLAKE DRIVE,DOUBLE SPRINGS,35553,WINSTON,Y,CI1,10/01/2018,09/30/2019,1036,1,0,0,0,1,0.6,1.6,58707,0,4000,19309,82016,-9,-9,-9,3680,1500,0,5180,-9,67513,0,0,0,0,0,0,11581,42194,59,9234,101,613,2,61,63,3,2210,7591,1744,1673,4756,1032,969,3787,36,1005,4792,0,0,30,7,0,530,294,0,5,1378,536,8996,2019,5,1,0,0,0,23629,43
AL,AL0006,100-005,HALEYVILLE PUBLIC LIBRARY,913 20TH STREET,HALEYVILLE,35565,WINSTON,Y,CI1,10/01/2018,09/30/2019,3982,1,0,0,0,2,0,2,125002,0,4000,5138,134140,-9,-9,-9,5994,1500,353,7847,-9,134124,0,0,0,0,0,0,13374,42194,321,9234,648,613,2,61,63,37,2496,8736,3198,3196,15167,3272,4941,10226,30,4971,15197,0,4,51,15,0,740,464,0,5,2020,1414,8996,2019,5,1,0,0,0,23629,32
AL,AL0007,100-006,JASPER PUBLIC LIBRARY,98 EAST 18TH STREET,JASPER,35501,WALKER,Y,CI1,10/01/2018,09/30/2019,13618,1,0,0,1,4.2,1.1,5.3,201941,0,10000,0,211941,93350,15873,109223,20504,2500,3989,26993,75725,211941,0,0,0,5400,5400,5400,66577,42194,951,9234,6901,613,2,61,63,31,2080,38952,7332,14123,67425,18950,12598,54827,2636,15234,70061,12,16,75,33,0,1700,1060,0,18,7356,2312,8996,2019,5,1,0,0,0,63521,32
AL,AL0009,100-008,SUMITON PUBLIC LIBRARY,416 STATE STREET,SUMITON,35148,WALKER,Y,CI1,10/01/2018,09/30/2019,2368,1,0,0,0,1,0.8,1.8,86115,0,4000,6719,96834,-9,-9,-9,5446,1500,0,6946,-9,95165,0,0,0,0,0,0,11720,42194,181,9234,695,613,2,61,63,5,2340,9254,411,2356,5801,1256,1552,4249,53,1605,5854,0,2,15,14,0,337,319,0,4,1457,546,8996,2019,5,1,0,0,0,63521,31
AL,AL0010,101-000,CHEAHA REGIONAL LIBRARY,935 COLEMAN STREET,HEFLIN,36264,CLEBURNE,Y,MC2,10/01/2018,09/30/2019,99284,1,0,2,0,1,1,2,8900,118457,3000,0,130357,-9,-9,-9,4900,5710,70,10680,-9,80504,0,0,0,0,0,0,22294,10500,850,4000,625,29,1,61,62,1,3560,2250,650,6672,140503,11691,107131,33372,72,107203,140575,100,371,27,12,0,107,42,0,6,245,12,456,2019,5,1,0,0,0,14910,42
AL,AL0011,101-001,ROANOKE - ANNIE L. AWBREY PUBLIC LIBRARY,736 COLLEGE STREET,ROANOKE,36274,RANDOLPH,Y,CI1,10/01/2018,09/30/2019,5934,1,0,0,0,1,1,2,137000,6103,0,3821,146924,-9,-9,-9,6746,4000,4208,14954,-9,122845,0,0,0,0,0,0,16471,32804,397,6895,263,609,1,61,62,21,2236,28760,4220,8401,20931,3907,2524,18407,262,2786,21193,0,0,304,114,0,4290,2344,0,12,17897,5789,6879,2019,5,1,0,0,0,22722,32
AL,AL0012,101-002,ASHLAND CITY PUBLIC LIBRARY,11 2ND AVENUE NORTH,ASHLAND,36251,CLAY,Y,CI1,10/01/2018,09/30/2019,1932,1,0,0,0,1,1,2,75325,2662,0,7307,85294,-9,-9,-9,5877,1500,282,7659,-9,100107,0,0,0,0,0,0,23029,33670,43,18223,1418,613,0,61,61,11,2241,8971,843,2142,13445,5104,1490,11955,686,2176,14131,1,1,169,112,4,1379,1099,22,6,2545,88,-1,2019,5,1,0,0,0,13235,42
AL,AL0013,999-028,SYLACAUGA - B. B. COMER MEMORIAL LIBRARY,314 NORTH BROADWAY AVENUE,SYLACAUGA,35150,TALLADEGA,Y,CI1,10/01/2018,09/30/2019,12264,1,0,0,1,2,11.2,13.2,677191,15894,12952,53688,759725,415003,81632,496635,24181,5268,18853,48302,205533,750470,0,0,0,0,0,0,101712,38908,809,8615,110,615,1,61,62,101,2756,62724,12718,36474,203019,61854,10743,192276,20049,30792,223068,14,14,400,175,23,15500,7203,800,62,23260,3921,47545,2019,5,1,0,0,0,79978,32
AL,AL0014,101-004,CHEROKEE COUNTY PUBLIC LIBRARY,310 MARY STREET,CENTRE,35960,CHEROKEE,Y,CO1,10/01/2018,09/30/2019,3498,1,0,0,0.9,1.8,1.4,3.2,210248,10633,0,25163,246044,98460,40410,138870,12355,0,3825,16180,68398,223448,0,0,0,0,0,0,25356,1655,2071,631,11,0,1,61,62,11,1960,44222,10388,9653,88883,10188,518,88365,5519,6037,94402,22,97,444,75,40,3593,1506,115,22,9913,4250,4053,2019,5,1,0,0,0,26196,32
AL,AL0015,101-005,CHILDERSBURG - EARLE A. RAINWATER MEMORIAL LIBRARY,124 NINTH AVENUE SW,CHILDERSBURG,35044,TALLADEGA,Y,CI1,10/01/2018,09/30/2019,4905,1,0,0,0,2,3,5,145095,4777,0,31577,181449,86775,26032,112807,23110,1500,6647,31257,27817,171881,0,0,0,0,0,0,56900,49094,1249,10239,2063,613,1,61,62,13,2490,40342,1100,15120,26842,8650,928,25914,574,1502,27416,44,16,56,9,0,656,241,0,17,5952,525,3425,2019,5,1,0,0,0,79978,32
AL,AL0016,101-006,LINCOLN PUBLIC LIBRARY,47475 US HWY 78,LINCOLN,35096,TALLADEGA,Y,CI1,10/01/2018,09/30/2019,6664,1,0,0,0,3,0,3,303841,5731,0,5100,314672,85590,46275,131865,8731,14000,0,22731,131604,286200,0,0,0,0,0,0,18315,49094,168,10239,126,613,2,61,63,15,2150,9479,9325,2087,98564,33327,92135,6429,5106,97241,103670,20,15,51,38,0,10216,9974,0,17,4994,5430,754,2019,5,1,0,0,0,79978,42
AL,AL0017,101-007,LINEVILLE PUBLIC LIBRARY,60119 HIGHWAY 49,LINEVILLE,36266,CLAY,Y,CI1,10/01/2018,09/30/2019,2263,1,0,0,0,1,0,1,29775,2204,0,1748,33727,-9,-9,-9,2607,995,938,4540,-9,34183,0,0,0,0,0,0,18881,0,540,0,113,0,0,61,61,3,1743,4607,2358,1187,7205,724,0,7205,5,5,7210,10,18,6,5,0,158,122,0,3,2195,38,46,2019,5,1,0,0,0,13235,42
AL,AL0018,101-008,HEFLIN - LUCILE L. MORGAN PUBLIC LIBRARY,541 ROSS STREET,HEFLIN,36264,CLEBURNE,Y,CI1,10/01/2018,09/30/2019,3425,1,0,0,0,0.55,0.55,1.1,25600,2945,0,1830,30375,-9,-9,-9,2195,0,131,2326,-9,26969,0,0,0,0,0,0,17930,0,348,0,1368,0,1,61,62,12,1214,4227,301,5649,5211,1865,0,5211,15,15,5226,3,5,1,1,0,35,35,0,7,1125,57,0,2019,5,1,0,0,0,14910,42
AL,AL0019,101-009,OXFORD PUBLIC LIBRARY,110 EAST 6TH STREET,OXFORD,36203,CALHOUN,Y,CI1,10/01/2018,09/30/2019,21180,1,0,0,0,1,7.8,8.8,495502,22063,0,0,517565,275000,0,275000,18265,4964,3274,26503,35000,336503,0,0,0,0,0,0,64678,35193,3999,6889,4214,609,1,61,62,15,2496,60000,11835,25473,86584,39890,5725,80859,50,5775,86634,45,65,1253,638,8,7366,5064,8,24,7463,6812,35434,2019,5,2,0,0,0,113605,13
AL,AL0020,999-070,TALLADEGA - ARMSTRONG-OSBORNE PUBLIC LIBRARY,202 SOUTH STREET EAST,TALLADEGA,35160,TALLADEGA,Y,CI1,10/01/2018,09/30/2019,15426,1,0,0,1,1,6,7,550513,18815,2500,9234,581062,255024,25282,280306,28220,2000,500,30720,142883,453909,0,0,0,0,0,0,76153,42197,588,9234,130,25,1,61,62,144,2384,68123,80127,21104,67645,16465,618,67027,686,1304,68331,90,27,723,700,3,4485,4050,35,29,8509,756,9373,2019,5,1,0,0,0,79978,32
