STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,CNTY,C_FSCS,GEOCODE,STARTDAT,ENDDATE,POPU_UND,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIA,OTHPAID,TOTSTAFF,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,STAFFEXP,PRMATEXP,ELMATEXP,OTHMATEX,TOTEXPCO,OTHOPEXP,TOTOPEXP,LCAP_REV,SCAP_REV,FCAP_REV,OCAP_REV,CAP_REV,CAPITAL,BKVOL,EBOOK,AUDIO_PH,AUDIO_DL,VIDEO_PH,VIDEO_DL,EC_LO_OT,EC_ST,ELECCOLL,SUBSCRIP,HRS_OPEN,VISITS,REFERENC,REGBOR,TOTCIR,KIDCIRCL,ELMATCIR,PHYSCIR,ELINFO,ELCONT,TOTCOLL,LOANTO,LOANFM,TOTPRO,KIDPRO,YAPRO,TOTATTEN,KIDATTEN,YAATTEN,GPTERMS,PITUSR,WIFISESS,WEBVISIT,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,CNTYPOP,LOCALE_ADD
AK,AK0073,AK0073-002,TANANA COMMUNITY/SCHOOL LIBRARY,89 FRONT STREET,TANANA,99777,YUKON-KOYUKUK,Y,CI1,07/01/2017,06/30/2018,202,1,0,0,0,0.25,0,0.25,5000,7000,0,0,12000,-9,-9,-9,1900,0,1600,3500,-9,11160,0,0,0,0,0,0,9530,137,250,0,770,0,0,49,49,27,500,1700,150,224,2070,597,75,1995,173,248,2243,0,25,31,14,5,72,24,10,3,1000,1700,-1,2018,8,1,8,0,0,5327,43
AK,AK0074,AK0074-002,DERMOTT O`TOOLE MEMORIAL LIBRARY,707 WEST TENAKEE AVENUE,TENAKEE SPRINGS,99841,SKAGWAY-ANGOON,Y,CI1,07/01/2017,06/30/2018,143,1,0,0,0,0.35,0,0.35,10500,11162,0,1226,22888,-9,-9,-9,2681,99,2540,5320,-9,17349,0,0,0,0,0,0,6980,21587,0,12992,1725,0,0,49,49,5,700,1308,88,220,2637,1198,146,2491,122,268,2759,0,30,41,29,5,286,206,53,8,150,369,-1,2018,8,2,0,0,0,2151,43
AK,AK0075,AK0075-002,TOK COMMUNITY LIBRARY,MILE 1314 ALASKA HIGHWAY,TOK,99780,SE FAIRBANK,N,CI1,07/01/2017,06/30/2018,1224,1,0,0,0,0,0,0,0,15691,0,17651,33342,-9,-9,-9,1797,1465,362,3624,-9,14188,0,0,0,0,0,399,6895,21587,770,12992,1273,0,0,49,49,0,1371,4567,501,341,3097,924,569,2528,1046,1615,4143,0,38,3,3,0,230,230,0,7,1695,2776,-1,2018,8,1,0,0,0,6918,43
AK,AK0077,AK0077-002,VALDEZ CONSORTIUM LIBRARY,212 FAIRBANKS DRIVE,VALDEZ,99686,VALDEZ-CORDOVA,Y,CI1,01/01/2017,12/31/2017,3871,1,0,0,1,1,2.78,3.78,485365,7000,1095,26200,519660,211455,159423,370878,22375,5015,4500,31890,85225,487993,0,0,0,0,0,0,43845,21587,349,12992,2545,0,255,49,304,90,2860,31745,21058,3565,34257,11779,2813,31444,3515,6328,37772,115,10,88,78,2,2779,2390,47,8,4814,4756,-1,2018,8,1,0,0,0,9164,43
AK,AK0078,AK0078-002,WASILLA PUBLIC LIBRARY,500 N CRUSEY STREET,WASILLA,99654,MATANUSKA-SUSITNA,Y,CO1,07/01/2017,06/30/2018,29584,1,0,0,3,3,7,10,1184021,8396,0,41269,1233686,557502,315283,872785,78365,5309,23017,106691,264892,1244368,3130,0,0,0,3130,3130,69958,21591,3571,13172,5165,0,2,49,51,78,2005,126635,4231,16721,223962,116370,25942,198020,25294,51236,249256,174,136,344,244,68,14861,13513,825,43,27526,7866,31258,2018,8,1,0,0,0,107610,32
AK,AK0080,AK0080-002,WILLOW PUBLIC LIBRARY,23557 WEST WILLOW COMMUNITY CENTER,WILLOW,99688,MATANUSKA-SUSITNA,Y,CO1,07/01/2017,06/30/2018,10475,1,0,0,0.88,1.88,0.68,2.56,275107,8384,746,0,284237,122667,78144,200811,15139,0,0,15139,59158,275108,0,0,0,0,0,0,22318,21589,1587,13301,3551,0,0,49,49,40,2338,33319,758,2026,28904,8820,7207,21697,8956,16163,37860,189,121,104,52,8,2009,1334,190,11,4006,8136,-1,2018,8,1,0,0,0,107610,43
AK,AK0081,AK0081-002,IRENE INGLE PUBLIC LIBRARY,124 SECOND STREET,WRANGELL,99929,WRANGELL,Y,CO1,07/01/2017,06/30/2018,2406,1,0,0,0,1,1.27,2.27,305830,8384,8285,10576,333075,111585,78685,190270,17975,1000,87,19062,43337,252669,0,0,0,0,0,0,37416,21587,537,12992,2766,0,2,49,51,67,1910,27768,3640,1942,36118,8952,1190,34928,3849,5039,39967,0,280,64,51,2,1285,1114,66,9,5511,17829,1551,2018,8,1,0,0,0,2503,43
AK,AK0082,AK0082-002,AKIAK SCHOOL/COMMUNITY LIBRARY,1 KILBUCK ROAD,AKIAK,99552,BETHEL,N,CI1,07/01/2017,06/30/2018,391,1,0,0,0,0,1.03,1.03,24565,7786,0,0,32351,-9,-9,-9,2005,0,0,2005,-9,26232,0,0,0,0,0,654,8839,0,87,0,341,0,0,49,49,36,576,6065,2,317,3196,939,0,3196,0,0,3196,13,3,31,26,6,2325,289,40,4,770,0,-1,2018,8,4,0,0,0,18216,43
AK,AK0085,AK0085-002,FRANCES KIBBLE KENNY LAKE PUBLIC LIBRARY,MILE 5 EDGERTON HIGHWAY,KENNY LAKE,99573,VALDEZ-CORDOVA,N,CI1,07/01/2017,06/30/2018,294,1,0,0,0,0,0,0,0,8483,0,9675,18158,-9,-9,-9,2132,0,1481,3613,-9,11112,0,8316,0,0,8316,0,8045,0,670,0,2999,0,0,49,49,4,780,1505,47,512,1674,389,0,1674,251,251,1925,0,17,46,12,28,729,512,173,4,291,500,0,2018,8,2,0,0,0,9164,43
AK,AK0094,AK0094-010,TUZZY CONSORTIUM LIBRARY,5421 NORTH STAR STREET,BARROW,99723,NORTH SLOPE,Y,CO1,07/01/2017,06/30/2018,9843,1,7,0,4,7,8.2,15.2,820425,60469,62250,762955,1706099,406372,258977,665349,36083,24417,6194,66694,26893,758936,0,0,0,0,0,0,53125,63707,1332,33275,9350,0,10,49,59,151,5277,65358,406,3018,51941,3192,1834,50107,8431,10265,60372,125,201,167,134,0,4601,4159,0,36,9448,4305,126374,2018,8,1,0,0,0,9872,33
AK,AK0095,AK0095-002,AKIACHAK SCHOOL/COMMUNITY LIBRARY,1 MAIN STREET,AKIACHAK,99551,BETHEL,N,CI1,07/01/2017,06/30/2018,706,1,0,0,0,0.87,0,0.87,23414,7786,0,1981,33181,-9,-9,-9,3623,1379,490,5492,-9,42162,0,0,0,0,0,1182,13912,0,522,0,534,0,0,49,49,15,480,6793,492,627,2513,1697,0,2513,0,0,2513,24,13,56,43,50,1071,522,100,3,1391,0,-1,2018,8,4,0,0,0,18216,43
AK,AK0099,AK0099-002,MOOSE PASS PUBLIC LIBRARY,38100 DEPOT ROAD,MOOSE PASS,99631,KENAI PENINSULA,N,CI1,07/01/2017,06/30/2018,222,1,0,0,0,0,0,0,0,8391,408,5000,13799,-9,-9,-9,4100,0,0,4100,-9,10100,0,0,0,0,0,0,9052,0,67,0,1222,0,0,49,49,0,500,357,31,295,1114,593,0,1114,190,190,1304,0,80,146,113,0,1512,1095,0,3,734,0,-1,2018,8,2,0,0,0,58533,43
AK,AK0100,AK0100-002,TOP OF THE KUSKOKWIM COMMUNITY/SCHOOL LIBRARY,9127 MAIN STREET,NIKOLAI,99691,YUKON-KOYUKUK,Y,CI1,07/01/2017,06/30/2018,90,1,0,0,0,0,0.25,0.25,8055,7000,0,0,15055,-9,-9,-9,4243,0,0,4243,-9,15955,0,0,0,0,0,0,5121,0,190,0,128,0,0,49,49,0,480,1888,0,36,267,130,0,267,77,77,344,0,0,27,27,0,106,106,0,7,400,200,-1,2018,8,2,0,0,0,5723,43
AK,AK0101,AK0101-002,SAND POINT COMMUNITY/SCHOOL LIBRARY,123 RED COVE ROAD,SAND POINT,99661,ALEUTIANS EAST,Y,CI1,07/01/2017,06/30/2018,904,1,0,0,0,0.38,0,0.38,43650,7000,0,0,50650,-9,-9,-9,14400,300,3100,17800,-9,52500,0,0,0,0,0,0,19100,23,15,0,633,0,0,49,49,40,780,18100,1560,250,11343,10400,93,11250,773,866,12116,0,10,150,105,34,983,640,320,28,10750,120,-1,2018,8,1,0,0,0,3515,43
AK,AK0102,AK0102-002,EGEGIK VILLAGE LIBRARY,289 AIRPORT ROAD,EGEGIK,99579,LAKE AND PENINSULA,Y,CI1,07/01/2017,06/30/2018,76,1,0,0,0,0.5,0,0.5,10005,7000,0,0,17005,-9,-9,-9,593,0,3615,4208,-9,16991,0,0,0,0,0,0,3548,0,39,0,1893,0,0,49,49,0,1008,500,20,35,627,79,1,626,65,66,692,0,0,5,5,0,12,12,0,2,30,15,0,2018,8,2,0,0,0,1587,43
AK,AK0103,AK0103-002,TRAPPER CREEK PUBLIC LIBRARY,8901 EAST DEVONSHIRE DRIVE,TRAPPER CREEK,99683,MATANUSKA-SUSITNA,Y,CO1,07/01/2017,06/30/2018,7797,1,0,0,0,0.75,0.34,1.09,162860,7000,497,0,170357,-9,-9,-9,14008,0,0,14008,-9,162860,0,0,0,0,0,0,13881,21589,1413,13301,3212,0,0,49,49,36,1300,5845,388,392,16837,4863,6349,10488,6667,13016,23504,2,13,93,70,11,1004,770,36,9,1544,1266,-1,2018,8,1,0,0,0,107610,43
AK,AK0104,AK0104-002,HOLY CROSS COMMUNITY/SCHOOL LIBRARY,210 MAIN STREET,HOLY CROSS,99602,YUKON-KOYUKUK,Y,CI1,07/01/2017,06/30/2018,167,1,0,0,0,0.25,0,0.25,5122,7000,0,0,12122,-9,-9,-9,3914,0,0,3914,-9,19623,0,0,0,0,0,0,6324,0,0,0,492,0,0,49,49,42,480,986,190,165,1523,819,22,1501,142,164,1665,0,0,107,66,32,170,93,38,6,2006,352,-1,2018,8,2,0,0,0,5327,43
AK,AK0113,AK0113-002,OUZINKIE TRIBAL MEDIA CENTER,216 THIRD STREET,OUZINKIE,99644,KODIAK ISLAND,Y,CI1,07/01/2017,06/30/2018,153,1,0,0,0,0.35,0,0.35,10000,11882,5594,5562,33038,-9,-9,-9,1578,0,3289,4867,-9,24489,0,0,0,0,0,0,2250,0,0,0,680,0,0,49,49,14,1700,3100,0,115,1783,506,0,1783,131,131,1914,0,0,2,2,0,7,7,0,7,3100,1500,0,2018,8,2,0,0,0,13345,42
AK,AK0114,AK0114-002,ST. GEORGE ISLAND SCHOOL/COMMUNITY LIBRARY,NO. 1 ELEMENTARY SCHOOL ROAD,ST. GEORGE,99591,ALEUTIANS WEST,Y,CI1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2018,8,3,3,0,0,5784,43
AK,AK0115,AK0115-002,UNALASKA PUBLIC LIBRARY,64 ELEANOR DRIVE,UNALASKA,99685,ALEUTIANS WEST,Y,CI1,07/01/2017,06/30/2018,4297,1,0,0,1,1,4,5,694128,36142,8288,0,738558,268609,173426,442035,42220,8907,15137,66264,200781,709080,0,0,0,0,0,0,24806,21587,171,12992,6804,0,1,49,50,80,3484,52382,1348,9810,82100,19647,836,81264,3674,4510,85774,72,152,165,137,5,2698,2353,50,17,15322,34511,-1,2018,8,1,0,0,0,5723,43
AK,AK0116,AK0116-002,ANIAK PUBLIC LIBRARY,270 RIVERFRONT DRIVE,ANIAK,99557,BETHEL,Y,CI1,07/01/2017,06/30/2018,481,1,0,0,0,0.3,0,0.3,19970,10233,9500,45,39748,-9,-9,-9,1350,500,1650,3500,-9,32920,0,0,0,0,0,0,2172,21587,0,12992,574,0,0,49,49,5,600,2000,150,135,1643,715,143,1500,411,554,2054,0,65,47,43,1,236,220,4,9,1500,1500,-1,2018,8,1,0,0,0,18216,43
AK,AK0117,AK0117-002,HYDER PUBLIC LIBRARY,50 MAIN STREET,HYDER,99923,PR WALES-OUTER,N,CI1,07/01/2017,06/30/2018,79,1,0,0,0,0,0,0,0,15640,0,36960,52600,-9,-9,-9,2028,500,1492,4020,-9,53199,0,0,0,0,0,0,8777,0,8,0,2036,0,0,49,49,42,960,1456,34,75,2233,781,0,2233,68,68,2301,0,0,27,10,3,150,35,12,6,1456,583,-1,2018,8,1,0,0,0,6422,43
AK,AK0120,AK0120-002,INNOKO RIVER COMMUNITY/SCHOOL AND TRIBAL LIBRARY,101 PINE STREET,SHAGELUK,99665,YUKON-KOYUKUK,Y,CI1,07/01/2017,06/30/2018,83,1,0,0,0,0,0.25,0.25,8905,7000,1250,0,17155,-9,-9,-9,5736,0,0,5736,-9,19083,0,0,0,0,0,0,4552,15,55,0,329,0,1,49,50,14,480,2201,467,73,497,382,0,497,71,71,568,0,0,91,68,17,1237,880,188,4,978,1,-1,2018,8,2,0,0,0,5327,43
AK,AK0121,AK0121-002,BLACKWELL COMMUNITY/SCHOOL LIBRARY,100 WHITE SPRUCE TRAIL,ANVIK,99558,YUKON-KOYUKUK,N,CI1,07/01/2017,06/30/2018,84,1,0,0,0,0.49,0,0.49,6378,7786,0,0,14164,-9,-9,-9,433,0,0,433,-9,5302,0,0,0,0,0,141,4589,0,120,40,160,0,0,49,49,12,480,1049,112,76,618,203,0,618,991,991,1609,3,0,7,5,0,59,48,0,5,166,0,-1,2018,8,4,0,0,0,5327,43
AK,AK0122,AK0122-002,DAVID LOUIS COMMUNITY/SCHOOL LIBRARY,DAVID LOUIS SCHOOL BUILDING,GRAYLING,99590,YUKON-KOYUKUK,Y,CI1,07/01/2017,06/30/2018,203,1,0,0,0,0,0.25,0.25,6792,7000,0,0,13792,-9,-9,-9,3960,0,0,3960,-9,13792,0,0,0,0,0,0,7933,0,15,0,262,0,0,49,49,0,480,450,0,161,11,1,0,11,174,174,185,0,0,40,40,0,80,80,0,5,240,24,0,2018,8,2,0,0,0,5327,43
AK,AK0124,AK0124-002,LAKE MINCHUMINA COMMUNITY LIBRARY,123 FRONT STREET,LAKE MINCHUMINA,99757,YUKON-KOYUKUK,N,CI1,07/01/2017,06/30/2018,9,1,0,0,0,0,0,0,0,7000,1250,1500,9750,-9,-9,-9,1521,265,1714,3500,-9,10500,0,0,0,0,0,0,5000,0,100,0,976,0,0,49,49,28,1000,2071,10,65,3889,820,0,3889,8,8,3897,0,5,20,11,4,155,35,40,2,200,947,-1,2018,8,1,0,0,0,5327,43
AK,AK0126,AK0126-002,IGIUGIG TRIBAL LIBRARY,1 AIRPORT WAY,IGIUGIG,99613,LAKE AND PENINSULA,Y,CI1,07/01/2017,06/30/2018,52,1,0,0,0.2,0.3,0.25,0.55,6294,7000,7000,0,20294,-9,-9,-9,3614,116,75,3805,-9,20294,0,0,0,0,0,0,12212,21587,87,12992,307,0,0,49,49,32,600,1084,160,66,1139,85,19,1120,44,63,1183,0,0,25,13,9,236,80,81,2,489,0,-1,2018,8,2,0,0,0,877,43
AK,AK0127,AK0127-002,COFFMAN COVE COMMUNITY LIBRARY,108 NW DENALI ALLEY,COFFMAN COVE,99918,PR WALES-OUTER KE,N,CI1,07/01/2017,06/30/2018,167,1,0,0,0,0,0,0,2121,14838,0,1399,18358,-9,-9,-9,3000,154,500,3654,-9,19243,0,0,0,722,722,0,18059,21587,15,12992,300,0,0,49,49,15,1496,4183,515,220,1876,357,102,1774,142,244,2018,1,5,222,132,26,1669,885,130,4,978,2306,-1,2018,8,2,0,0,0,6422,43
AK,AK0130,AK0130-002,THORNE BAY PUBLIC LIBRARY,120 FREEMAN DRIVE,THORNE BAY,99919,PR WALES-OUTER KE,Y,CI1,07/01/2017,06/30/2018,520,1,0,0,0.25,0.25,0,0.25,4470,11940,1012,269,17691,-9,-9,-9,2545,355,600,3500,-9,16710,0,0,0,0,0,0,3236,21587,111,12992,1785,0,0,49,49,11,3040,4768,293,597,4229,1183,120,4109,444,564,4673,0,50,82,18,5,1107,160,73,3,975,1461,-1,2018,8,1,0,0,0,6422,43
AK,AK0134,AK0134-001,WHALE PASS COMMUNITY LIBRARY,BEACH ROAD LOT 3 BLOCK 14,WHALE PASS,99950,PR WALES-OUTER KE,N,CI1,07/01/2017,06/30/2018,57,1,0,0,0,0,0,0,0,10248,0,903,11151,-9,-9,-9,1404,1280,2184,4868,-9,10069,0,0,0,0,0,0,6967,21587,112,12992,2158,0,0,49,49,27,699,2307,120,212,2548,6,199,2349,48,247,2596,0,3,68,66,0,1211,1204,0,3,165,1228,0,2018,8,1,0,0,0,6422,43
AK,AK0135,AK0135-001,TOGIAK PUBLIC LIBRARY AND CULTURAL CENTER,2ND AND MAIN STREET,TOGIAK,99678,DILLINGHAM,Y,CI1,07/01/2017,06/30/2018,893,1,0,0,0,0.75,0.75,1.5,6500,12180,0,14299,32979,-9,-9,-9,9606,0,0,9606,-9,30034,0,0,0,0,0,0,24550,0,0,0,213,0,0,49,49,0,1530,7215,437,420,2917,1924,0,2917,763,763,3680,0,7,18,15,1,380,286,27,12,9225,5137,0,2018,8,2,0,0,0,5000,43
AK,AK0137,AK0137-001,KLUKWAN COMMUNITY/SCHOOL LIBRARY,315 MISSION STREET,KLUKWAN,99827,HAINES,Y,CI1,07/01/2017,06/30/2018,92,1,0,0,0,1.3,0,1.3,499,7000,62579,0,70078,-9,-9,-9,2635,0,1929,4564,-9,68842,0,0,0,0,0,0,5750,0,117,0,1554,0,0,49,49,17,2340,1380,28,262,2766,1198,0,2766,80,80,2846,0,3,51,41,8,601,513,53,4,44,226,820,2018,8,1,0,0,0,2151,43
AK,AK0139,AK0139-002,SAMUEL B. FOSS LIBRARY,1 WATERFRONT WAY,PEDRO BAY,99647,LAKE AND PENINSULA,Y,CI1,07/01/2017,06/30/2018,33,1,0,0,0,0.25,0.3,0.55,8224,11342,8250,0,27816,-9,-9,-9,1841,50,1753,3644,-9,25267,0,0,0,0,0,0,3792,21587,0,12992,745,0,0,49,49,49,520,1021,260,72,1705,62,85,1620,28,113,1733,0,48,24,17,0,164,106,0,2,192,499,-1,2018,8,2,0,0,0,1587,43
AK,AK0140,AK0140,EDNA BAY COMMUNITY LIBRARY,100 SCHOOL HOUSE ROAD,EDNA BAY,99950,PR WALES-OUTER KE,N,CI1,07/01/2017,06/30/2018,43,1,0,0,0,0,0,0,0,7000,0,407,7407,-9,-9,-9,1348,75,2469,3892,-9,7000,0,0,0,0,0,0,11467,21587,11,12992,221,0,0,49,49,0,500,200,2,23,891,7,80,811,36,116,927,0,154,3,1,0,15,5,0,1,250,200,-1,2018,8,1,2,0,0,6422,43
AL,AL0001,100-000,CARL ELLIOTT REGIONAL LIBRARY SYSTEM,98 18TH STREET EAST,JASPER,35501,WALKER,N,MC1,10/01/2017,09/30/2018,64923,1,0,0,1,4,0.2,4.2,89352,80365,0,67916,237633,109358,20191,129549,18017,6000,1054,25071,93161,247781,0,0,0,0,0,0,0,31472,0,5960,0,603,3,61,64,0,2340,0,0,0,0,0,0,0,104,104,104,4,15,0,0,0,0,0,0,5,0,0,11444,2018,5,1,0,0,0,63711,32
AL,AL0002,100-001,ARLEY PUBLIC LIBRARY,6788 COUNTY ROAD 41,ARLEY,35541,WINSTON,Y,CI1,10/01/2017,09/30/2018,350,1,0,0,0,0.5,0.5,1,36042,0,4000,3700,43742,-9,-9,-9,5010,1500,208,6718,-9,42450,0,0,0,0,0,0,10535,31472,568,5960,495,603,3,61,64,18,1820,4328,4832,1510,14575,884,656,13919,191,847,14766,0,9,46,5,0,838,134,0,5,1152,775,11444,2018,5,1,0,0,0,23660,43
AL,AL0005,100-004,DOUBLE SPRINGS PUBLIC LIBRARY,637 BLAKE DRIVE,DOUBLE SPRINGS,35553,WINSTON,Y,CI1,10/01/2017,09/30/2018,1051,1,0,0,0,1,0.6,1.6,57915,0,4000,2973,64888,-9,-9,-9,3668,1500,0,5168,-9,64005,0,0,0,0,0,0,11853,31472,43,5960,100,603,3,61,64,3,2210,7417,2378,1543,11282,1766,656,10626,98,754,11380,0,0,17,7,0,628,343,0,5,1293,1396,11444,2018,5,1,0,0,0,23660,43
AL,AL0006,100-005,HALEYVILLE PUBLIC LIBRARY,913 20TH STREET,HALEYVILLE,35565,WINSTON,Y,CI1,10/01/2017,09/30/2018,4074,1,0,0,0,2,0,2,126981,0,4000,4526,135507,-9,-9,-9,5292,1500,0,6792,-9,132795,0,0,0,0,0,0,13565,31472,283,5960,590,603,3,61,64,40,2496,8651,2586,2932,20195,1732,1311,18884,55,1366,20250,0,5,15,13,0,505,323,0,5,2414,995,11444,2018,5,1,0,0,0,23660,32
AL,AL0007,100-006,JASPER PUBLIC LIBRARY,98 EAST 18TH STREET,JASPER,35501,WALKER,Y,CI1,10/01/2017,09/30/2018,14003,1,0,0,1,4.2,1.1,5.3,194320,0,10000,0,204320,90900,16327,107227,20456,2500,3332,26288,70805,204320,0,0,0,0,0,0,63557,31472,831,5960,4169,603,3,61,64,33,2080,39606,8536,13047,103938,15808,13106,90832,567,13673,104505,0,0,63,8,0,1316,698,0,18,7449,2303,11444,2018,5,1,0,0,0,63711,32
AL,AL0009,100-008,SUMITON PUBLIC LIBRARY,416 STATE STREET,SUMITON,35148,WALKER,Y,CI1,10/01/2017,09/30/2018,2407,1,0,0,0,1,0.8,1.8,84793,0,4000,5544,94337,-9,-9,-9,5169,1500,209,6878,-9,93351,0,0,0,0,0,0,11483,31472,160,5960,617,603,3,61,64,5,2340,9306,419,2139,8588,1280,656,7932,312,968,8900,0,1,30,26,0,391,363,0,4,1595,458,11444,2018,5,1,0,0,0,63711,31
AL,AL0010,101-000,CHEAHA REGIONAL LIBRARY,935 COLEMAN STREET,HEFLIN,36264,CLEBURNE,Y,MC2,10/01/2017,09/30/2018,98878,1,0,2,0,1,1,2,7900,115567,0,0,123467,-9,-9,-9,2943,6587,450,9980,-9,79532,0,0,0,0,0,0,22284,9550,850,3061,600,25,1,61,62,1,3560,2300,632,6652,107283,18620,61811,45472,108,61919,107391,200,795,16,4,0,91,35,0,5,235,6,400,2018,5,1,0,0,0,14987,42
AL,AL0011,101-001,ROANOKE - ANNIE L. AWBREY PUBLIC LIBRARY,736 COLLEGE STREET,ROANOKE,36274,RANDOLPH,Y,CI1,10/01/2017,09/30/2018,5984,1,0,0,0,1,1,2,146000,5298,0,4372,155670,-9,-9,-9,6048,5500,4108,15656,-9,127445,0,0,0,0,0,0,16073,26301,391,4815,260,178,0,61,61,13,2236,31653,3509,8443,25878,8431,2153,23725,300,2453,26178,2,0,266,83,0,3624,1733,0,12,19945,2171,4801,2018,5,1,0,0,0,22725,32
AL,AL0012,101-002,ASHLAND CITY PUBLIC LIBRARY,11 2ND AVENUE NORTH,ASHLAND,36251,CLAY,Y,CI1,10/01/2017,09/30/2018,1971,1,0,0,0,1,1,2,72996,2655,0,7332,82983,-9,-9,-9,6631,1500,210,8341,-9,103042,0,0,0,0,0,0,22302,31276,42,5912,1389,603,0,61,61,12,2241,8987,858,1044,8707,3174,1591,7116,600,2191,9307,0,2,180,152,7,1093,821,25,5,2780,121,-1,2018,5,1,0,0,0,13275,42
AL,AL0013,999-028,SYLACAUGA - B. B. COMER MEMORIAL LIBRARY,314 NORTH BROADWAY AVENUE,SYLACAUGA,35150,TALLADEGA,Y,CI1,10/01/2017,09/30/2018,12540,1,0,0,1,2,10.2,12.2,665813,11352,26294,60070,763529,406953,79740,486693,27850,7190,23152,58192,163039,707924,0,0,0,0,0,0,104510,33778,803,7350,146,603,1,61,62,111,2756,61984,12494,35822,185272,61005,7963,177309,9520,17483,194792,5,11,407,141,35,14080,5905,656,54,23521,3047,48914,2018,5,1,0,0,0,79828,32
AL,AL0014,101-004,CHEROKEE COUNTY PUBLIC LIBRARY,310 MARY STREET,CENTRE,35960,CHEROKEE,Y,CO1,10/01/2017,09/30/2018,3555,1,0,0,0.9,1.8,1.4,3.2,197916,10080,0,24237,232233,96567,38645,135212,12741,0,3659,16400,71442,223054,0,0,0,0,0,0,27943,1874,861,506,11,0,0,61,61,11,1960,42081,10290,10582,90112,10307,432,89680,4863,5295,94975,82,114,325,53,37,3693,1401,259,22,9689,4229,3664,2018,5,1,0,0,0,26032,32
AL,AL0015,101-005,CHILDERSBURG - EARLE A. RAINWATER MEMORIAL LIBRARY,124 NINTH AVENUE SW,CHILDERSBURG,35044,TALLADEGA,Y,CI1,10/01/2017,09/30/2018,4997,1,0,0,0,2,3,5,138510,4497,4000,28644,175651,82654,24796,107450,32763,1500,1900,36163,28652,172265,0,0,0,0,0,0,56242,32298,1248,7028,1849,607,1,61,62,15,2490,43008,1200,14734,30246,10322,1301,28945,29,1330,30275,32,35,59,14,0,691,295,0,18,6420,500,3600,2018,5,1,0,0,0,79828,32
AL,AL0016,101-006,LINCOLN PUBLIC LIBRARY,47475 US HWY 78,LINCOLN,35096,TALLADEGA,Y,CI1,10/01/2017,09/30/2018,6491,1,0,0,0,3,0,3,208420,5452,0,5200,219072,83769,41329,125098,8452,8000,0,16452,41999,183549,0,0,0,0,0,0,17240,24000,169,3440,104,538,2,61,63,15,2150,9856,9763,2308,11324,4512,4103,7221,2480,6583,13804,15,20,53,38,0,1982,1806,0,15,5548,5524,500,2018,5,1,0,0,0,79828,42
AL,AL0017,101-007,LINEVILLE PUBLIC LIBRARY,60119 HIGHWAY 49,LINEVILLE,36266,CLAY,Y,CI1,10/01/2017,09/30/2018,2306,1,0,0,0,1,0,1,26871,1937,0,1596,30404,-9,-9,-9,1738,0,1795,3533,-9,32407,0,0,0,0,0,0,17074,0,611,0,123,0,0,61,61,2,1750,4616,2308,1075,5899,336,0,5899,0,0,5899,2,19,8,8,0,142,142,0,4,2089,18,2166,2018,5,1,0,0,0,13275,42
AL,AL0018,101-008,HEFLIN - LUCILE L. MORGAN PUBLIC LIBRARY,541 ROSS STREET,HEFLIN,36264,CLEBURNE,Y,CI1,10/01/2017,09/30/2018,3474,1,0,0,0,0.55,0.55,1.1,25600,2918,0,1297,29815,-9,-9,-9,2677,0,0,2677,-9,24489,0,0,0,0,0,0,17830,9550,347,0,1325,0,1,61,62,18,1214,4968,598,5535,5892,2478,0,5892,0,0,5892,4,8,1,1,0,53,53,0,7,1383,59,989,2018,5,1,0,0,0,14987,42
AL,AL0019,101-009,OXFORD PUBLIC LIBRARY,110 EAST 6TH STREET,OXFORD,36203,CALHOUN,Y,CI1,10/01/2017,09/30/2018,21120,1,0,0,1,1,8,9,492749,19120,0,0,511869,260000,0,260000,16907,0,6391,23298,35448,318746,0,0,0,0,0,0,62599,31956,3939,6154,3760,603,1,61,62,15,2496,60133,12652,24677,81846,29821,6758,75088,46,6804,81892,30,28,574,162,52,5407,2646,194,53,10374,8007,51489,2018,5,2,0,0,0,114277,13
AL,AL0020,999-070,TALLADEGA - ARMSTRONG-OSBORNE PUBLIC LIBRARY,202 SOUTH STREET EAST,TALLADEGA,35160,TALLADEGA,Y,CI1,10/01/2017,09/30/2018,15451,1,0,0,1,1,6,7,402284,13988,3750,13421,433443,227886,36187,264073,26178,3945,250,30373,138997,433443,0,0,0,0,0,0,73808,38540,1808,5835,132,40,1,61,62,144,2384,68120,92146,20430,69875,16450,555,69320,687,1242,70562,99,30,733,700,3,4465,4000,35,29,12850,750,10307,2018,5,1,0,0,0,79828,32
